| RaterId | Image | Department                | NAttractiveness | gender | age    |
|      18 |    32 | Carrer Center             |      -0.1111111 | -0.490 | 42.000 |
|      18 |    33 | Classics                  |      -0.1111111 | -0.530 | 36.000 |
|      18 |    34 | Drama                     |      -0.6666667 | -0.560 | 37.000 |
|      18 |    35 | Intercultural Center      |       0.8888889 |  0.200 | 25.000 |
|      18 |    36 | Health and Wellness       |      -0.5555556 | -0.630 | 30.000 |
|      18 |    37 | Housekeeping              |      -1.0000000 | -0.510 | 52.000 |
|      18 |    38 | ITS                       |       0.5555556 | -0.490 | 32.000 |
|      18 |    39 | Mass Communications       |      -0.4444444 | -0.660 | 35.000 |
|      18 |    40 | NEMACS                    |       1.0000000 |  0.190 | 52.000 |
|      18 |    41 | Philosophy                |       0.7777778 |  0.160 | 52.000 |
|      18 |    42 | Political Science         |       1.0000000 |  0.270 | 24.000 |
|      18 |    43 | Purchasing                |      -0.2222222 |  0.540 | 22.000 |
|      18 |    44 | Residence Hall/Housing    |       0.8888889 |  0.390 | 21.000 |
|      18 |    45 | All Average               |       0.7777778 |  0.620 | 32.000 |
|      62 |    31 | Atmospheric Sciences      |       0.5000000 | -0.960 | 35.000 |
|      62 |    32 | Carrer Center             |       0.5000000 | -0.990 | 35.000 |
|      62 |    33 | Classics                  |       0.5000000 | -0.980 | 33.000 |
|      62 |    34 | Drama                     |       0.5000000 | -0.960 | 41.000 |
|      62 |    35 | Intercultural Center      |       0.5000000 | -0.970 | 22.000 |
|      62 |    36 | Health and Wellness       |       0.5000000 | -1.000 | 27.000 |
|      62 |    37 | Housekeeping              |       0.5000000 | -0.980 | 37.000 |
|      62 |    38 | ITS                       |       0.5000000 | -0.970 | 31.000 |
|      62 |    39 | Mass Communications       |      -0.5000000 | -0.980 | 44.000 |
|      62 |    40 | NEMACS                    |       1.0000000 | -0.970 | 23.000 |
|      62 |    41 | Philosophy                |       0.5000000 | -0.960 | 43.000 |
|      62 |    42 | Political Science         |       0.0000000 | -0.950 | 24.000 |
|      62 |    43 | Purchasing                |      -1.0000000 |  0.640 | 30.000 |
|      62 |    44 | Residence Hall/Housing    |       0.5000000 | -0.950 | 29.000 |
|      62 |    45 | All Average               |       0.5000000 | -0.950 | 30.000 |
|     158 |    31 | Atmospheric Sciences      |       0.8823529 | -0.970 | 32.000 |
|     158 |    32 | Carrer Center             |      -1.0000000 | -0.990 | 40.000 |
|     158 |    33 | Classics                  |      -0.0588235 | -0.970 | 52.000 |
|     158 |    34 | Drama                     |      -0.0588235 | -1.000 | 52.000 |
|     158 |    35 | Intercultural Center      |       1.0000000 | -1.000 | 34.000 |
|     158 |    36 | Health and Wellness       |      -0.6470588 | -0.980 | 38.000 |
|     158 |    37 | Housekeeping              |      -0.0588235 | -0.980 | 43.000 |
|     158 |    38 | ITS                       |      -0.0588235 | -1.000 | 31.000 |
|     158 |    39 | Mass Communications       |       0.4117647 | -0.980 | 46.000 |
|     158 |    40 | NEMACS                    |       0.8823529 | -0.530 | 31.000 |
|     158 |    41 | Philosophy                |       0.5294118 | -1.000 | 52.000 |
|     158 |    42 | Political Science         |       0.2941176 | -0.770 | 52.000 |
|     158 |    43 | Purchasing                |       0.1764706 |  0.990 | 35.000 |
|     158 |    44 | Residence Hall/Housing    |       0.8823529 | -0.230 | 40.000 |
|     158 |    45 | All Average               |       0.8823529 | -0.990 | 45.000 |
|     198 |    31 | Atmospheric Sciences      |      -0.1250000 | -1.000 | 32.000 |
|     198 |    32 | Carrer Center             |      -0.1250000 | -1.000 | 34.000 |
|     198 |    33 | Classics                  |      -0.1250000 | -1.000 | 33.000 |
|     198 |    34 | Drama                     |      -0.1250000 | -1.000 | 34.000 |
|     198 |    35 | Intercultural Center      |       1.0000000 | -1.000 | 22.000 |
|     198 |    36 | Health and Wellness       |      -0.1250000 | -1.000 | 29.000 |
|     198 |    37 | Housekeeping              |      -0.7500000 | -1.000 | 40.000 |
|     198 |    38 | ITS                       |      -0.1250000 | -1.000 | 32.000 |
|     198 |    39 | Mass Communications       |      -0.1250000 | -1.000 | 31.000 |
|     198 |    40 | NEMACS                    |       0.1250000 | -1.000 | 24.000 |
|     198 |    41 | Philosophy                |      -0.1250000 | -1.000 | 32.000 |
|     198 |    42 | Political Science         |      -0.1250000 | -1.000 | 29.000 |
|     198 |    43 | Purchasing                |      -1.0000000 | -1.000 | 25.000 |
|     198 |    44 | Residence Hall/Housing    |       0.6250000 | -1.000 | 23.000 |
|     198 |    45 | All Average               |      -0.1250000 | -1.000 | 30.000 |
|     228 |    31 | Atmospheric Sciences      |       0.4814815 | -0.990 | 31.000 |
|     228 |    32 | Carrer Center             |       0.5555556 | -1.000 | 29.000 |
|     228 |    33 | Classics                  |       0.1851852 | -1.000 | 29.000 |
|     228 |    34 | Drama                     |      -0.2592593 | -1.000 | 25.000 |
|     228 |    35 | Intercultural Center      |       0.1851852 | -1.000 | 21.000 |
|     228 |    36 | Health and Wellness       |      -0.5555556 | -1.000 | 29.000 |
|     228 |    37 | Housekeeping              |      -0.7777778 | -1.000 | 33.000 |
|     228 |    38 | ITS                       |      -1.0000000 | -1.000 | 34.000 |
|     228 |    39 | Mass Communications       |      -0.8518519 | -1.000 | 36.000 |
|     228 |    40 | NEMACS                    |       0.1851852 |  0.000 | 26.000 |
|     228 |    41 | Philosophy                |       0.5555556 | -1.000 | 37.000 |
|     228 |    42 | Political Science         |      -0.7037037 | -1.000 | 31.000 |
|     228 |    43 | Purchasing                |       0.1851852 |  1.000 | 24.000 |
|     228 |    44 | Residence Hall/Housing    |       1.0000000 |  0.510 | 24.000 |
|     228 |    45 | All Average               |       1.0000000 | -0.850 | 34.000 |
|     237 |    31 | Atmospheric Sciences      |      -0.3846154 | -0.120 | 36.000 |
|     237 |    32 | Carrer Center             |      -0.3846154 | -0.940 | 35.000 |
|     237 |    33 | Classics                  |       0.6923077 | -0.750 | 44.000 |
|     237 |    34 | Drama                     |      -0.6923077 | -0.940 | 50.000 |
|     237 |    35 | Intercultural Center      |       1.0000000 |  0.760 | 27.000 |
|     237 |    36 | Health and Wellness       |      -0.3846154 | -0.880 | 47.000 |
|     237 |    37 | Housekeeping              |      -1.0000000 | -0.950 | 60.000 |
|     237 |    38 | ITS                       |       0.2307692 | -1.000 | 45.000 |
|     237 |    39 | Mass Communications       |      -0.3846154 | -1.000 | 54.000 |
|     237 |    40 | NEMACS                    |       0.2307692 | -0.970 | 28.000 |
|     237 |    41 | Philosophy                |      -0.0769231 | -1.000 | 52.000 |
|     237 |    42 | Political Science         |       0.3846154 | -0.980 | 39.000 |
|     237 |    43 | Purchasing                |       0.0769231 |  0.960 | 36.000 |
|     237 |    44 | Residence Hall/Housing    |      -0.3846154 | -0.990 | 35.000 |
|     237 |    45 | All Average               |       0.2307692 | -0.990 | 40.000 |
|      54 |    31 | Atmospheric Sciences      |       0.7391304 | -0.970 | 33.000 |
|      54 |    32 | Carrer Center             |       0.7391304 | -0.660 | 36.000 |
|      54 |    33 | Classics                  |       0.7391304 | -0.570 | 35.000 |
|      54 |    34 | Drama                     |       0.7391304 | -0.600 | 42.000 |
|      54 |    35 | Intercultural Center      |       0.7391304 |  0.000 | 33.000 |
|      54 |    36 | Health and Wellness       |       0.7391304 |  0.330 | 35.000 |
|      54 |    37 | Housekeeping              |      -1.0000000 | -1.000 | 90.000 |
|      54 |    38 | ITS                       |       0.7391304 |  0.000 | 36.000 |
|      54 |    39 | Mass Communications       |       0.7391304 | -1.000 | 41.000 |
|      54 |    40 | NEMACS                    |       0.7391304 |  0.000 | 35.000 |
|      54 |    41 | Philosophy                |       0.7391304 | -0.550 | 52.000 |
|      54 |    42 | Political Science         |       0.7391304 | -0.830 | 52.000 |
|      54 |    43 | Purchasing                |       1.0000000 |  0.580 | 38.000 |
|      54 |    44 | Residence Hall/Housing    |       0.7391304 |  0.000 | 27.000 |
|      54 |    45 | All Average               |       0.7391304 |  0.000 | 52.000 |
|      66 |    31 | Atmospheric Sciences      |       0.2857143 | -0.960 | 29.000 |
|      66 |    32 | Carrer Center             |       0.1428571 | -1.000 | 36.000 |
|      66 |    33 | Classics                  |       0.1428571 | -1.000 | 25.000 |
|      66 |    34 | Drama                     |      -1.0000000 |  0.000 | 49.000 |
|      66 |    35 | Intercultural Center      |       0.4285714 | -1.000 | 19.000 |
|      66 |    36 | Health and Wellness       |       1.0000000 |  0.090 | 21.000 |
|      66 |    37 | Housekeeping              |      -0.7142857 | -1.000 | 49.000 |
|      66 |    38 | ITS                       |       0.2857143 | -1.000 | 33.000 |
|      66 |    39 | Mass Communications       |       0.1428571 | -1.000 | 35.000 |
|      66 |    40 | NEMACS                    |       1.0000000 |  0.140 | 23.000 |
|      66 |    41 | Philosophy                |       0.2857143 | -1.000 | 40.000 |
|      66 |    42 | Political Science         |       0.2857143 | -1.000 | 36.000 |
|      66 |    43 | Purchasing                |      -0.2857143 |  0.520 | 27.000 |
|      66 |    44 | Residence Hall/Housing    |       0.1428571 |  0.000 | 19.000 |
|      66 |    45 | All Average               |       0.2857143 | -1.000 | 24.000 |
|      67 |    31 | Atmospheric Sciences      |       0.6000000 | -1.000 | 29.000 |
|      67 |    32 | Carrer Center             |       0.6000000 | -1.000 | 31.000 |
|      67 |    33 | Classics                  |       0.6000000 | -1.000 | 52.000 |
|      67 |    34 | Drama                     |       0.0000000 | -1.000 | 32.000 |
|      67 |    35 | Intercultural Center      |       1.0000000 | -1.000 | 21.000 |
|      67 |    36 | Health and Wellness       |      -0.2000000 | -1.000 | 24.000 |
|      67 |    37 | Housekeeping              |      -0.4000000 |  0.000 | 26.000 |
|      67 |    38 | ITS                       |       0.6000000 | -1.000 | 52.000 |
|      67 |    39 | Mass Communications       |      -0.2000000 | -1.000 | 31.000 |
|      67 |    40 | NEMACS                    |       0.6000000 | -1.000 | 31.000 |
|      67 |    41 | Philosophy                |      -0.2000000 | -1.000 | 35.000 |
|      67 |    42 | Political Science         |       0.0000000 | -0.940 | 32.000 |
|      67 |    43 | Purchasing                |      -1.0000000 | -0.550 | 34.000 |
|      67 |    44 | Residence Hall/Housing    |      -0.2000000 | -0.720 | 28.000 |
|      67 |    45 | All Average               |       0.6000000 | -1.000 | 34.000 |
|      80 |    31 | Atmospheric Sciences      |      -0.4782609 | -1.000 | 36.000 |
|      80 |    32 | Carrer Center             |      -0.4782609 | -1.000 | 31.000 |
|      80 |    33 | Classics                  |      -0.4782609 | -0.570 | 29.000 |
|      80 |    34 | Drama                     |      -0.7391304 | -0.330 | 46.000 |
|      80 |    35 | Intercultural Center      |       0.5652174 |  0.170 | 52.000 |
|      80 |    36 | Health and Wellness       |       0.0434783 | -0.140 | 29.000 |
|      80 |    37 | Housekeeping              |      -1.0000000 | -0.550 | 41.000 |
|      80 |    38 | ITS                       |      -0.2173913 | -0.700 | 39.000 |
|      80 |    39 | Mass Communications       |      -0.2173913 | -0.760 | 46.000 |
|      80 |    40 | NEMACS                    |      -0.4782609 | -0.490 | 31.000 |
|      80 |    41 | Philosophy                |       0.1304348 | -0.770 | 31.000 |
|      80 |    42 | Political Science         |      -0.5652174 | -0.880 | 20.000 |
|      80 |    43 | Purchasing                |       0.6521739 |  0.290 | 21.000 |
|      80 |    44 | Residence Hall/Housing    |       1.0000000 |  0.570 | 25.000 |
|      80 |    45 | All Average               |      -0.2173913 | -0.320 | 39.000 |
|      89 |    31 | Atmospheric Sciences      |      -0.6000000 | -1.000 | 38.000 |
|      89 |    32 | Carrer Center             |      -0.6000000 | -0.740 | 36.000 |
|      89 |    33 | Classics                  |      -0.6000000 | -0.780 | 43.000 |
|      89 |    34 | Drama                     |      -1.0000000 | -0.700 | 56.000 |
|      89 |    35 | Intercultural Center      |      -1.0000000 | -0.600 | 25.000 |
|      89 |    36 | Health and Wellness       |      -0.3000000 | -0.020 | 35.000 |
|      89 |    37 | Housekeeping              |      -0.9000000 | -1.000 | 66.000 |
|      89 |    38 | ITS                       |      -0.4000000 | -0.760 | 52.000 |
|      89 |    39 | Mass Communications       |      -0.7000000 | -0.720 | 57.000 |
|      89 |    40 | NEMACS                    |      -0.3000000 |  0.000 | 38.000 |
|      89 |    41 | Philosophy                |       0.2000000 | -0.890 | 45.000 |
|      89 |    42 | Political Science         |      -0.8000000 |  0.000 | 54.000 |
|      89 |    43 | Purchasing                |       1.0000000 |  0.640 | 52.000 |
|      89 |    44 | Residence Hall/Housing    |       0.8000000 | -0.430 | 39.000 |
|      89 |    45 | All Average               |      -0.2000000 | -0.460 | 43.000 |
|      96 |    31 | Atmospheric Sciences      |       0.9047619 | -0.970 | 35.000 |
|      96 |    32 | Carrer Center             |      -0.8095238 | -0.910 | 49.000 |
|      96 |    33 | Classics                  |       0.1428571 | -0.710 | 40.000 |
|      96 |    34 | Drama                     |       0.1428571 | -0.380 | 41.000 |
|      96 |    35 | Intercultural Center      |       1.0000000 |  0.360 | 27.000 |
|      96 |    36 | Health and Wellness       |       1.0000000 | -0.650 | 37.000 |
|      96 |    37 | Housekeeping              |      -1.0000000 | -0.910 | 50.000 |
|      96 |    38 | ITS                       |      -0.6190476 | -0.800 | 41.000 |
|      96 |    39 | Mass Communications       |       0.1428571 | -0.890 | 43.000 |
|      96 |    40 | NEMACS                    |       0.1428571 |  0.000 | 33.000 |
|      96 |    41 | Philosophy                |       0.5238095 | -0.340 | 44.000 |
|      96 |    42 | Political Science         |       0.1428571 | -0.400 | 38.000 |
|      96 |    43 | Purchasing                |       0.2380952 |  0.610 | 39.000 |
|      96 |    44 | Residence Hall/Housing    |       1.0000000 |  0.000 | 31.000 |
|      96 |    45 | All Average               |       0.3333333 | -0.540 | 38.000 |
|     124 |    31 | Atmospheric Sciences      |       1.0000000 | -1.000 | 27.000 |
|     124 |    32 | Carrer Center             |       0.4117647 | -0.930 | 39.000 |
|     124 |    33 | Classics                  |       0.5294118 |  0.000 | 52.000 |
|     124 |    34 | Drama                     |      -0.8823529 | -1.000 | 46.000 |
|     124 |    35 | Intercultural Center      |       0.8823529 |  1.000 | 19.000 |
|     124 |    36 | Health and Wellness       |      -0.8823529 | -1.000 | 40.000 |
|     124 |    37 | Housekeeping              |      -1.0000000 | -1.000 | 52.000 |
|     124 |    38 | ITS                       |      -0.1764706 | -1.000 | 52.000 |
|     124 |    39 | Mass Communications       |      -0.7647059 | -0.990 | 37.000 |
|     124 |    40 | NEMACS                    |      -0.1764706 | -1.000 | 22.000 |
|     124 |    41 | Philosophy                |       0.4117647 | -1.000 | 50.000 |
|     124 |    42 | Political Science         |      -0.1764706 |  0.000 | 52.000 |
|     124 |    43 | Purchasing                |      -0.1764706 |  1.000 | 36.000 |
|     124 |    44 | Residence Hall/Housing    |       0.7647059 | -1.000 | 15.000 |
|     124 |    45 | All Average               |       0.5294118 | -1.000 | 41.000 |
|     138 |    31 | Atmospheric Sciences      |       0.2500000 | -1.000 | 46.000 |
|     138 |    32 | Carrer Center             |      -0.1250000 | -0.970 | 36.000 |
|     138 |    33 | Classics                  |      -0.5000000 | -1.000 | 37.000 |
|     138 |    34 | Drama                     |      -1.0000000 | -0.930 | 42.000 |
|     138 |    35 | Intercultural Center      |       0.6250000 |  0.270 | 52.000 |
|     138 |    36 | Health and Wellness       |       0.1250000 | -1.000 | 43.000 |
|     138 |    37 | Housekeeping              |      -0.1250000 | -0.970 | 41.000 |
|     138 |    38 | ITS                       |      -0.8750000 | -1.000 | 46.000 |
|     138 |    39 | Mass Communications       |       0.0000000 | -0.760 | 46.000 |
|     138 |    40 | NEMACS                    |       0.5000000 | -0.580 | 44.000 |
|     138 |    41 | Philosophy                |       0.5000000 | -0.840 | 45.000 |
|     138 |    42 | Political Science         |      -0.2500000 | -0.860 | 42.000 |
|     138 |    43 | Purchasing                |      -0.1250000 |  0.250 | 46.000 |
|     138 |    44 | Residence Hall/Housing    |       1.0000000 | -0.220 | 38.000 |
|     138 |    45 | All Average               |       0.6250000 | -0.840 | 40.000 |
|     156 |    31 | Atmospheric Sciences      |       0.0000000 | -1.000 | 34.000 |
|     156 |    32 | Carrer Center             |       0.0000000 | -0.990 | 36.000 |
|     156 |    33 | Classics                  |       0.0000000 | -1.000 | 30.000 |
|     156 |    34 | Drama                     |       0.0000000 | -1.000 | 41.000 |
|     156 |    35 | Intercultural Center      |       0.0000000 | -1.000 | 26.000 |
|     156 |    36 | Health and Wellness       |       0.0000000 | -1.000 | 28.000 |
|     156 |    37 | Housekeeping              |       0.0000000 | -1.000 | 40.000 |
|     156 |    38 | ITS                       |       0.0000000 | -1.000 | 34.000 |
|     156 |    39 | Mass Communications       |       0.0000000 | -1.000 | 34.000 |
|     156 |    40 | NEMACS                    |       0.0000000 | -1.000 | 32.000 |
|     156 |    41 | Philosophy                |       0.0000000 | -1.000 | 29.000 |
|     156 |    42 | Political Science         |       0.0000000 | -1.000 | 32.000 |
|     156 |    43 | Purchasing                |       0.0000000 |  0.270 | 28.000 |
|     156 |    44 | Residence Hall/Housing    |       0.0000000 | -1.000 | 33.000 |
|     156 |    45 | All Average               |       0.0000000 | -1.000 | 38.000 |
|     172 |    31 | Atmospheric Sciences      |       0.7500000 | -0.790 | 34.000 |
|     172 |    32 | Carrer Center             |      -1.0000000 | -0.260 | 30.000 |
|     172 |    33 | Classics                  |       0.5000000 | -0.460 | 32.000 |
|     172 |    34 | Drama                     |      -0.6250000 | -0.270 | 40.000 |
|     172 |    35 | Intercultural Center      |       0.0000000 |  0.450 | 36.000 |
|     172 |    36 | Health and Wellness       |       0.5000000 | -0.350 | 34.000 |
|     172 |    37 | Housekeeping              |      -0.8750000 | -0.220 | 38.000 |
|     172 |    38 | ITS                       |       0.0000000 | -0.700 | 42.000 |
|     172 |    39 | Mass Communications       |       0.7500000 | -0.900 | 38.000 |
|     172 |    40 | NEMACS                    |       0.5000000 |  0.000 | 32.000 |
|     172 |    41 | Philosophy                |       0.2500000 | -0.520 | 40.000 |
|     172 |    42 | Political Science         |      -0.6250000 | -0.360 | 38.000 |
|     172 |    43 | Purchasing                |       0.0000000 |  0.320 | 38.000 |
|     172 |    44 | Residence Hall/Housing    |       1.0000000 | -0.230 | 35.000 |
|     172 |    45 | All Average               |       0.7500000 | -0.500 | 38.000 |
|     182 |    31 | Atmospheric Sciences      |       0.5384615 | -1.000 | 35.000 |
|     182 |    32 | Carrer Center             |      -0.5384615 | -1.000 | 36.000 |
|     182 |    33 | Classics                  |       0.2307692 | -1.000 | 39.000 |
|     182 |    34 | Drama                     |      -0.5384615 | -1.000 | 43.000 |
|     182 |    35 | Intercultural Center      |       0.3846154 | -1.000 | 52.000 |
|     182 |    36 | Health and Wellness       |       1.0000000 | -1.000 | 52.000 |
|     182 |    37 | Housekeeping              |      -1.0000000 | -1.000 | 52.000 |
|     182 |    38 | ITS                       |      -0.6923077 | -1.000 | 41.000 |
|     182 |    39 | Mass Communications       |      -0.0769231 | -1.000 | 32.000 |
|     182 |    40 | NEMACS                    |      -0.0769231 |  0.200 | 33.000 |
|     182 |    41 | Philosophy                |      -0.5384615 | -0.780 | 37.000 |
|     182 |    42 | Political Science         |       0.2307692 | -0.690 | 40.000 |
|     182 |    43 | Purchasing                |       0.5384615 |  0.820 | 30.000 |
|     182 |    44 | Residence Hall/Housing    |      -0.0769231 | -0.320 | 28.000 |
|     182 |    45 | All Average               |      -0.2307692 | -0.660 | 45.000 |
|      50 |    31 | Atmospheric Sciences      |      -0.5000000 | -1.000 | 37.000 |
|      50 |    32 | Carrer Center             |      -1.0000000 | -1.000 | 66.000 |
|      50 |    33 | Classics                  |      -0.7000000 | -1.000 | 54.000 |
|      50 |    34 | Drama                     |      -0.8000000 | -0.890 | 43.000 |
|      50 |    35 | Intercultural Center      |      -0.3000000 | -0.410 | 28.000 |
|      50 |    36 | Health and Wellness       |      -0.4000000 | -0.820 | 31.000 |
|      50 |    37 | Housekeeping              |      -0.9000000 | -0.810 | 48.000 |
|      50 |    38 | ITS                       |      -0.9000000 | -0.700 | 49.000 |
|      50 |    39 | Mass Communications       |      -0.6000000 | -1.000 | 43.000 |
|      50 |    40 | NEMACS                    |       0.3000000 |  0.170 | 29.000 |
|      50 |    41 | Philosophy                |       0.3000000 | -1.000 | 30.000 |
|      50 |    42 | Political Science         |       0.0000000 | -0.770 | 30.000 |
|      50 |    43 | Purchasing                |       1.0000000 |  1.000 | 23.000 |
|      50 |    44 | Residence Hall/Housing    |       0.5000000 | -0.240 | 30.000 |
|      50 |    45 | All Average               |       0.4000000 | -0.060 | 31.000 |
|      56 |    31 | Atmospheric Sciences      |       0.6842105 | -1.000 | 37.000 |
|      56 |    32 | Carrer Center             |      -0.0526316 | -1.000 | 45.000 |
|      56 |    33 | Classics                  |       0.7894737 | -1.000 | 48.000 |
|      56 |    34 | Drama                     |      -0.2631579 | -1.000 | 59.000 |
|      56 |    35 | Intercultural Center      |       0.7894737 | -0.820 | 31.000 |
|      56 |    36 | Health and Wellness       |       1.0000000 | -0.860 | 40.000 |
|      56 |    37 | Housekeeping              |      -0.4736842 | -1.000 | 56.000 |
|      56 |    38 | ITS                       |      -0.5789474 | -1.000 | 53.000 |
|      56 |    39 | Mass Communications       |       0.7894737 | -0.980 | 46.000 |
|      56 |    40 | NEMACS                    |       0.7894737 | -0.920 | 33.000 |
|      56 |    41 | Philosophy                |       0.5789474 | -1.000 | 56.000 |
|      56 |    42 | Political Science         |       0.0526316 | -0.970 | 41.000 |
|      56 |    43 | Purchasing                |       0.1578947 | -0.540 | 45.000 |
|      56 |    44 | Residence Hall/Housing    |      -1.0000000 | -0.990 | 50.000 |
|      56 |    45 | All Average               |       0.7894737 | -0.940 | 38.000 |
|      57 |    31 | Atmospheric Sciences      |       0.4444444 | -0.910 | 25.000 |
|      57 |    32 | Carrer Center             |       0.1111111 | -0.960 | 27.000 |
|      57 |    33 | Classics                  |       1.0000000 | -0.970 | 28.000 |
|      57 |    34 | Drama                     |      -0.5555556 | -0.960 | 25.000 |
|      57 |    35 | Intercultural Center      |       0.7777778 | -0.670 | 18.000 |
|      57 |    36 | Health and Wellness       |      -1.0000000 | -0.910 | 31.000 |
|      57 |    37 | Housekeeping              |       0.1111111 | -0.980 | 35.000 |
|      57 |    38 | ITS                       |       0.5555556 | -1.000 | 30.000 |
|      57 |    39 | Mass Communications       |       0.1111111 | -1.000 | 30.000 |
|      57 |    40 | NEMACS                    |       0.7777778 | -0.870 | 24.000 |
|      57 |    41 | Philosophy                |      -0.5555556 | -1.000 | 39.000 |
|      57 |    42 | Political Science         |       0.7777778 | -0.920 | 22.000 |
|      57 |    43 | Purchasing                |       0.1111111 |  0.300 | 25.000 |
|      57 |    44 | Residence Hall/Housing    |       0.8888889 | -1.000 | 25.000 |
|      57 |    45 | All Average               |       0.5555556 | -0.990 | 26.000 |
|      64 |    31 | Atmospheric Sciences      |      -0.0909091 | -1.000 | 30.000 |
|      64 |    32 | Carrer Center             |      -0.0909091 | -0.930 | 40.000 |
|      64 |    33 | Classics                  |      -0.0909091 | -0.910 | 33.000 |
|      64 |    34 | Drama                     |      -0.2727273 | -0.920 | 35.000 |
|      64 |    35 | Intercultural Center      |       0.4545455 | -0.450 | 21.000 |
|      64 |    36 | Health and Wellness       |       0.4545455 | -0.490 | 30.000 |
|      64 |    37 | Housekeeping              |      -1.0000000 | -0.930 | 40.000 |
|      64 |    38 | ITS                       |      -0.8181818 | -0.870 | 31.000 |
|      64 |    39 | Mass Communications       |      -0.8181818 | -0.960 | 34.000 |
|      64 |    40 | NEMACS                    |       0.6363636 | -0.780 | 26.000 |
|      64 |    41 | Philosophy                |      -0.8181818 | -0.850 | 38.000 |
|      64 |    42 | Political Science         |      -0.0909091 | -0.600 | 34.000 |
|      64 |    43 | Purchasing                |      -1.0000000 |  0.670 | 33.000 |
|      64 |    44 | Residence Hall/Housing    |       1.0000000 | -0.400 | 29.000 |
|      64 |    45 | All Average               |      -0.0909091 | -0.790 | 38.000 |
|      69 |    31 | Atmospheric Sciences      |       0.8571429 | -1.000 | 43.000 |
|      69 |    32 | Carrer Center             |       0.0000000 | -1.000 | 48.000 |
|      69 |    33 | Classics                  |       0.1428571 | -1.000 | 42.000 |
|      69 |    34 | Drama                     |      -0.2857143 |  0.010 | 44.000 |
|      69 |    35 | Intercultural Center      |       0.5714286 |  0.010 | 39.000 |
|      69 |    36 | Health and Wellness       |       0.0000000 | -1.000 | 35.000 |
|      69 |    37 | Housekeeping              |      -1.0000000 | -1.000 | 43.000 |
|      69 |    38 | ITS                       |       0.0000000 | -1.000 | 37.000 |
|      69 |    39 | Mass Communications       |      -0.2857143 | -1.000 | 47.000 |
|      69 |    40 | NEMACS                    |       0.5714286 | -0.670 | 38.000 |
|      69 |    41 | Philosophy                |      -0.5714286 | -1.000 | 49.000 |
|      69 |    42 | Political Science         |       0.2857143 | -1.000 | 44.000 |
|      69 |    43 | Purchasing                |       0.2857143 |  1.000 | 39.000 |
|      69 |    44 | Residence Hall/Housing    |       1.0000000 |  0.000 | 37.000 |
|      69 |    45 | All Average               |       0.2857143 | -1.000 | 45.000 |
|      79 |    31 | Atmospheric Sciences      |       0.7500000 | -0.820 | 27.000 |
|      79 |    32 | Carrer Center             |      -0.8750000 | -0.420 | 41.000 |
|      79 |    33 | Classics                  |       0.1250000 | -0.550 | 28.000 |
|      79 |    34 | Drama                     |      -0.7500000 | -0.250 | 29.000 |
|      79 |    35 | Intercultural Center      |      -0.1250000 |  0.150 | 26.000 |
|      79 |    36 | Health and Wellness       |       1.0000000 | -0.730 | 26.000 |
|      79 |    37 | Housekeeping              |      -1.0000000 | -0.520 | 35.000 |
|      79 |    38 | ITS                       |       0.6250000 | -0.780 | 36.000 |
|      79 |    39 | Mass Communications       |      -0.5000000 | -0.670 | 42.000 |
|      79 |    40 | NEMACS                    |       0.7500000 | -0.710 | 34.000 |
|      79 |    41 | Philosophy                |       0.1250000 | -0.290 | 52.000 |
|      79 |    42 | Political Science         |       0.1250000 | -0.640 | 31.000 |
|      79 |    43 | Purchasing                |       0.5000000 |  0.290 | 23.000 |
|      79 |    44 | Residence Hall/Housing    |       0.7500000 | -0.130 | 27.000 |
|      79 |    45 | All Average               |       0.7500000 | -0.490 | 23.000 |
|      85 |    31 | Atmospheric Sciences      |      -0.4444444 | -0.790 | 33.000 |
|      85 |    32 | Carrer Center             |      -0.6666667 | -0.310 | 42.000 |
|      85 |    33 | Classics                  |       0.2222222 | -0.740 | 35.000 |
|      85 |    34 | Drama                     |      -0.3333333 | -0.200 | 37.000 |
|      85 |    35 | Intercultural Center      |       0.8888889 | -0.200 | 36.000 |
|      85 |    36 | Health and Wellness       |      -0.1111111 | -0.360 | 31.000 |
|      85 |    37 | Housekeeping              |      -1.0000000 | -0.450 | 43.000 |
|      85 |    38 | ITS                       |      -0.2222222 | -0.260 | 39.000 |
|      85 |    39 | Mass Communications       |      -1.0000000 | -0.710 | 39.000 |
|      85 |    40 | NEMACS                    |      -0.2222222 | -0.350 | 41.000 |
|      85 |    41 | Philosophy                |       0.3333333 | -0.200 | 41.000 |
|      85 |    42 | Political Science         |      -0.3333333 | -0.360 | 37.000 |
|      85 |    43 | Purchasing                |       0.3333333 |  0.630 | 40.000 |
|      85 |    44 | Residence Hall/Housing    |       1.0000000 | -0.180 | 33.000 |
|      85 |    45 | All Average               |       0.2222222 | -0.330 | 36.000 |
|      86 |    31 | Atmospheric Sciences      |       0.5294118 | -0.710 | 45.000 |
|      86 |    32 | Carrer Center             |       0.0588235 | -0.750 | 38.000 |
|      86 |    33 | Classics                  |      -0.2941176 | -0.940 | 46.000 |
|      86 |    34 | Drama                     |       0.0588235 | -1.000 | 43.000 |
|      86 |    35 | Intercultural Center      |       0.4117647 | -1.000 | 31.000 |
|      86 |    36 | Health and Wellness       |       0.2941176 | -1.000 | 38.000 |
